id_votacao,sigla_partido,orientacao
2269710-9,Minoria,Sim
2269710-9,PSC,Sim
2269710-9,AVANTE,Sim
2269710-9,PSL,Sim
2269710-9,PDT,Sim
2269710-9,Oposição,Sim
2269710-9,PSDB,Sim
2269710-9,PATRIOTA,Sim
2269745-144,Fdr PSOL-REDE,Não
2269745-144,Maioria,Sim
2269745-144,PSB,Sim
2269745-144,NOVO,Sim
2269745-144,Fdr PT-PCdoB-PV,Sim
2269745-144,Bl MdbPsdRepPode,Sim
2269745-144,PL,Sim
2269745-144,Bl UniPpFdrPsdbCid...,Sim
2269745-144,Governo,Sim
2269745-144,Minoria,Sim
2269745-144,Oposição,Sim
2269745-90,Governo,Sim
2269745-90,Bl MdbPsdRepPode,Sim
2269745-90,Fdr PT-PCdoB-PV,Sim
2269745-90,Oposição,Não
2269745-90,Fdr PSOL-REDE,Sim
2269745-90,PL,Não
2269745-90,Maioria,Sim
2269745-90,NOVO,Sim
2269745-90,PSB,Sim
2269745-90,Minoria,Não
2269745-90,Bl UniPpFdrPsdbCid...,Sim
2269745-81,Bl UniPpFdrPsdbCid...,Sim
2269745-81,NOVO,Sim
2269745-81,Oposição,Sim
2269745-81,Maioria,Não
2269745-81,Fdr PSOL-REDE,Não
2269745-81,Fdr PT-PCdoB-PV,Não
2269745-81,PL,Sim
2269745-81,PSB,Não
2269745-81,Bl MdbPsdRepPode,Não
2269745-81,Minoria,Sim
2269745-81,Governo,
2269745-93,PL,Não
2269745-93,Bl UniPpFdrPsdbCid...,Sim
2269745-93,Minoria,Não
2269745-93,Bl MdbPsdRepPode,Sim
2269745-93,Fdr PSOL-REDE,Sim
2269745-93,Governo,Sim
2269745-93,NOVO,Não
2269745-93,Oposição,
2269745-93,PSB,Sim
2269745-93,Maioria,Sim
2269745-93,Fdr PT-PCdoB-PV,Sim
2269745-88,Fdr PSOL-REDE,Sim
2269745-88,PL,Liberado
2269745-88,Governo,Sim
2269745-88,Fdr PT-PCdoB-PV,Sim
2269745-88,Oposição,Liberado
2269745-88,Bl MdbPsdRepPode,Sim
2269745-88,PSB,Sim
2269745-88,Bl UniPpFdrPsdbCid...,Sim
2269745-88,Maioria,Sim
2269745-88,Minoria,Sim
2269745-88,NOVO,Sim
2269745-79,Fdr PSOL-REDE,Sim
2269745-79,Oposição,Não
2269745-79,NOVO,Não
2269745-79,Maioria,Sim
2269745-79,Governo,Sim
2269745-79,Minoria,Não
2269745-79,Bl UniPpFdrPsdbCid...,Sim
2269745-79,Fdr PT-PCdoB-PV,Sim
2269745-79,PL,Não
2269745-79,Bl MdbPsdRepPode,Sim
2269745-79,PSB,Sim
2269745-84,Bl MdbPsdRepPode,Não
2269745-84,Governo,Não
2269745-84,Maioria,Não
2269745-84,Minoria,Sim
2269745-84,Bl UniPpFdrPsdbCid...,Não
2269745-84,Fdr PSOL-REDE,Não
2269745-84,PSB,Não
2269745-84,Fdr PT-PCdoB-PV,Não
2269745-84,Oposição,Sim
2269745-84,NOVO,Sim
2269745-84,PL,Sim
2269745-86,Bl UniPpFdrPsdbCid...,Sim
2269745-86,Maioria,Sim
2269745-86,Oposição,Liberado
2269745-86,NOVO,Sim
2269745-86,Bl MdbPsdRepPode,Liberado
2269745-86,Fdr PSOL-REDE,Sim
2269745-86,Fdr PT-PCdoB-PV,Sim
2269745-86,PSB,Sim
2269745-86,Governo,Sim
2269745-86,PL,Não
2269745-86,Minoria,Liberado
2269745-70,Maioria,Não
2269745-70,Fdr PT-PCdoB-PV,Não
2269745-70,Oposição,
2269745-70,PSB,Não
2269745-70,Governo,Não
2269745-70,Bl MdbPsdRepPode,Não
2269745-70,Minoria,
2269745-70,NOVO,
2269745-70,Fdr PSOL-REDE,Não
2269745-70,Bl UniPpFdrPsdbCid...,Não
2269745-70,PL,Obstrução
2273736-9,PSL,Sim
2273736-9,DEM,Sim
2273736-9,PCdoB,Sim
2273736-9,PP,Sim
2273736-9,PODE,Sim
2273736-9,PATRIOTA,Sim
2273736-9,Maioria,Sim
2273736-9,Governo,Sim
2273736-9,PV,Sim
2273736-9,PROS,Sim
2273736-9,PTB,Sim
2273736-9,SOLIDARIEDADE,Sim
2273736-9,PSB,Sim
2273736-9,Oposição,Sim
2273736-9,REDE,Sim
2273736-9,PSOL,Sim
2273736-9,PSD,Sim
2273736-9,PSC,Sim
2273736-9,PSDB,Sim
2273736-9,NOVO,Não
2273736-9,REPUBLICANOS,Sim
2273736-9,AVANTE,Sim
2273736-9,Minoria,Sim
2273736-9,PT,Sim
2273736-9,PDT,Sim
2273736-9,MDB,Sim
2273736-9,PL,Sim
2273736-9,CIDADANIA,Sim
2269911-54,PTB,Não
2269911-54,CIDADANIA,Sim
2269911-54,Minoria,Sim
2269911-54,PSC,Não
2269911-54,PSD,Não
2269911-54,PSDB,Não
2269911-54,SOLIDARIEDADE,Não
2269911-54,MDB,Não
2269911-54,PSL,Não
2269911-54,PATRIOTA,Não
2269911-54,PSOL,Sim
2269911-54,Oposição,Sim
2269911-54,NOVO,Não
2269911-54,PL,Não
2269911-54,Maioria,Não
2269911-54,Governo,Não
2269911-54,PSB,Sim
2269911-54,PV,Não
2269911-54,PROS,Não
2269911-54,DEM,Não
2269911-54,PCdoB,Sim
2269911-54,PDT,Sim
2269911-54,PP,Não
2269911-54,PODE,Não
2269911-54,PT,Sim
2269911-54,REDE,Sim
2269911-54,REPUBLICANOS,Não
2269911-54,AVANTE,Não
2269911-44,Minoria,Sim
2269911-44,PSOL,Sim
2269911-44,NOVO,Sim
2269911-44,PP,Sim
2269911-44,Governo,Sim
2269911-44,Maioria,Sim
2269911-44,REDE,Sim
2269911-44,PODE,Sim
2269911-44,PT,Não
2269911-44,AVANTE,Sim
2269911-44,PTB,Sim
2269911-44,SOLIDARIEDADE,Sim
2269911-44,PATRIOTA,Sim
2269911-44,PSL,Sim
2269911-44,CIDADANIA,Sim
2269911-44,PCdoB,Sim
2269911-44,MDB,Sim
2269911-44,PDT,Sim
2269911-44,PV,Sim
2269911-44,PL,Sim
2269911-44,PSC,Sim
2269911-44,PSB,Sim
2269911-44,REPUBLICANOS,Sim
2269911-44,DEM,Sim
2269911-44,PSD,Sim
2269911-44,Oposição,Sim
2269911-44,PSDB,Sim
2269911-44,PROS,Sim
2269941-10,PSD,Sim
2269941-10,Governo,Sim
2269941-10,SOLIDARIEDADE,
2269941-10,PL,Sim
2269941-10,PSL,Sim
2269941-10,PV,Sim
2269941-10,PSB,Sim
2269941-10,PT,Sim
2269941-10,NOVO,Sim
2269941-10,Maioria,Sim
2269941-10,PATRIOTA,Sim
2269941-10,Minoria,Sim
2269941-10,PDT,Sim
2269941-10,PCdoB,Sim
2269941-10,AVANTE,Sim
2269941-10,Oposição,
2269941-10,REPUBLICANOS,Sim
2269941-10,CIDADANIA,Sim
2269941-10,PROS,Sim
2269941-10,DEM,Sim
2269941-10,REDE,Sim
2269941-10,PSDB,Sim
2269941-10,PSC,Sim
2269941-10,PP,Sim
2269941-10,PTB,Sim
2269941-10,MDB,
2269941-10,PSOL,Sim
2269941-10,PODE,Sim
2269911-64,AVANTE,Não
2269911-64,DEM,Não
2269911-64,PSD,Não
2269911-64,PL,Não
2269911-64,PSOL,Sim
2269911-64,Minoria,Sim
2269911-64,MDB,Não
2269911-64,SOLIDARIEDADE,Não
2269911-64,PP,Não
2269911-64,PT,Sim
2269911-64,REDE,Sim
2269911-64,PSB,Sim
2269911-64,PATRIOTA,Não
2269911-64,Maioria,Não
2269911-64,PCdoB,Sim
2269911-64,PSC,Não
2269911-64,CIDADANIA,Não
2269911-64,PROS,Não
2269911-64,NOVO,Não
2269911-64,PSDB,Não
2269911-64,REPUBLICANOS,Não
2269911-64,PSL,Não
2269911-64,PDT,Sim
2269911-64,PTB,Não
2269911-64,Governo,Não
2269911-64,PODE,Não
2269911-59,NOVO,Sim
2269911-59,PODE,Sim
2269911-59,DEM,Sim
2269911-59,AVANTE,Sim
2269911-59,Maioria,Sim
2269911-59,SOLIDARIEDADE,Sim
2269911-59,PP,Sim
2269911-59,REDE,Não
2269911-59,PTB,Sim
2269911-59,PSD,Sim
2269911-59,PSB,Não
2269911-59,CIDADANIA,Sim
2269911-59,PCdoB,Não
2269911-59,REPUBLICANOS,Sim
2269911-59,Minoria,Não
2269911-59,PDT,Não
2269911-59,Governo,Sim
2269911-59,PV,Sim
2269911-59,PT,Não
2269911-59,PSL,Sim
2269911-59,PROS,Sim
2269911-59,PSOL,Não
2269911-59,MDB,Sim
2269911-59,PSDB,Sim
2269911-59,PSC,Sim
2269911-59,PL,Sim
2269911-59,PATRIOTA,Sim
2269911-46,AVANTE,Sim
2269911-46,REDE,Sim
2269911-46,PSOL,Sim
2269911-46,Oposição,Sim
2269911-46,DEM,Sim
2269911-46,PSL,Sim
2269911-46,Minoria,Sim
2269911-46,REPUBLICANOS,Sim
2269911-46,SOLIDARIEDADE,Sim
2269911-46,PL,Sim
2269911-46,Maioria,Sim
2269911-46,PTB,Sim
2269911-46,PSD,Sim
2269911-46,PP,Sim
2269911-46,PSB,Sim
2269911-46,PCdoB,Sim
2269911-46,PATRIOTA,Sim
2269911-46,PT,Sim
2269911-46,PROS,Sim
2269911-46,NOVO,Sim
2269911-46,PODE,Sim
2269911-46,MDB,Sim
2269911-46,PSDB,Sim
2269911-46,Governo,Sim
2269911-46,PSC,Sim
2269911-46,PDT,Sim
2270100-53,Maioria,Sim
2270100-53,PDT,Sim
2270100-53,PROS,Sim
2270100-53,PSC,Sim
2270100-53,PATRIOTA,Sim
2270100-53,PT,Não
2270100-53,MDB,Sim
2270100-53,PSOL,Não
2270100-53,PSB,Sim
2270100-53,Governo,Sim
2270100-53,DEM,Sim
2270100-53,PSL,Sim
2270100-53,PSDB,Sim
2270100-53,REDE,Não
2270100-53,SOLIDARIEDADE,Sim
2270100-53,PL,Sim
2270100-53,PSD,Sim
2270100-53,REPUBLICANOS,Sim
2270100-53,AVANTE,Sim
2270100-53,PP,Sim
2270100-53,PODE,Sim
2270100-53,Oposição,Liberado
2270100-53,Minoria,Liberado
2270100-53,PTB,Sim
2270100-53,NOVO,Sim
2270117-9,PSD,Sim
2270117-9,CIDADANIA,Não
2270117-9,NOVO,Não
2270117-9,PSL,Não
2270117-9,MDB,Sim
2270117-9,PCdoB,Não
2270117-9,PSB,Não
2270117-9,Maioria,Sim
2270117-9,PSOL,Não
2270117-9,PROS,Sim
2270117-9,PTB,Sim
2270117-9,PT,Não
2270117-9,Minoria,Liberado
2270117-9,PL,Sim
2270117-9,Oposição,Liberado
2270117-9,PODE,Sim
2270117-9,Governo,Sim
2270117-9,PSDB,Não
2270117-9,REPUBLICANOS,Sim
2270117-9,SOLIDARIEDADE,Sim
2270117-9,AVANTE,Sim
2270117-9,PSC,Sim
2270117-9,PDT,Sim
2270117-9,DEM,Sim
2270117-9,PP,Sim
2270117-9,REDE,Não
2270117-9,PATRIOTA,Sim
2269911-43,PROS,Sim
2269911-43,PP,Sim
2269911-43,PTB,Sim
2269911-43,PSC,Sim
2269911-43,PSDB,Sim
2269911-43,AVANTE,Sim
2269911-43,PSL,Sim
2269911-43,SOLIDARIEDADE,Sim
2269911-43,PODE,Sim
2269911-43,CIDADANIA,Sim
2269911-43,DEM,Sim
2269911-43,PL,Sim
2269911-43,Oposição,Sim
2269911-43,PSD,Sim
2269911-43,REPUBLICANOS,Sim
2269911-43,Governo,Sim
2269911-43,PV,Sim
2269911-43,Minoria,Sim
2269911-43,PCdoB,Sim
2269911-43,PSB,Sim
2269911-43,PSOL,Sim
2269911-43,PDT,Sim
2269911-43,MDB,Sim
2269911-43,PT,Sim
2269911-43,Maioria,Sim
2269911-43,NOVO,Sim
2269911-43,REDE,Sim
2269911-43,PATRIOTA,Sim
2270100-31,SOLIDARIEDADE,Obstrução
2270100-31,REPUBLICANOS,Não
2270100-31,MDB,Não
2270100-31,PL,Não
2270100-31,PROS,Não
2270100-31,AVANTE,Não
2270100-31,Governo,Não
2270100-31,PP,Não
2270100-31,PSDB,Não
2270100-31,PDT,Obstrução
2270100-31,PSL,Não
2270100-31,PSC,Não
2270100-31,PTB,Não
2270100-31,PSD,Não
2270100-31,PCdoB,Obstrução
2270100-31,PT,Obstrução
2270100-31,REDE,Obstrução
2270100-31,PSB,Obstrução
2270100-31,PATRIOTA,Não
2270100-31,PV,Obstrução
2270100-31,NOVO,Obstrução
2270100-31,PSOL,Obstrução
2270100-31,PODE,Não
2270100-31,DEM,Não
2270100-31,Maioria,Não
2270100-31,CIDADANIA,Obstrução
2269911-61,Governo,Não
2269911-61,PSB,Sim
2269911-61,SOLIDARIEDADE,Sim
2269911-61,NOVO,Não
2269911-61,PCdoB,Sim
2269911-61,PATRIOTA,Não
2269911-61,REPUBLICANOS,Não
2269911-61,DEM,Não
2269911-61,PSDB,Sim
2269911-61,Minoria,Sim
2269911-61,PODE,Não
2269911-61,PSC,Não
2269911-61,PSD,Não
2269911-61,PDT,Sim
2269911-61,PT,Sim
2269911-61,MDB,Não
2269911-61,PL,Não
2269911-61,PSOL,Sim
2269911-61,AVANTE,Não
2269911-61,PTB,Não
2269911-61,Maioria,Não
2269911-61,Oposição,Sim
2269911-61,PSL,Não
2269911-61,PP,Não
2269911-61,CIDADANIA,Não
2269911-61,PROS,Não
2269911-61,REDE,Sim
2269911-51,PATRIOTA,Não
2269911-51,PTB,Não
2269911-51,Maioria,Não
2269911-51,NOVO,Não
2269911-51,AVANTE,Não
2269911-51,PSC,Não
2269911-51,Governo,Não
2269911-51,PSDB,Não
2269911-51,PSOL,Sim
2269911-51,PSB,Sim
2269911-51,PT,Sim
2269911-51,PSL,Não
2269911-51,MDB,Não
2269911-51,PODE,Não
2269911-51,PV,Sim
2269911-51,SOLIDARIEDADE,Não
2269911-51,PL,Não
2269911-51,REPUBLICANOS,Não
2269911-51,CIDADANIA,Não
2269911-51,PSD,Não
2269911-51,Oposição,Sim
2269911-51,PDT,Sim
2269911-51,PROS,Não
2269911-51,REDE,Sim
2269911-51,Minoria,Sim
2269911-51,DEM,Não
2269911-51,PP,Não
2269911-51,PCdoB,Sim
2270100-51,PTB,Sim
2270100-51,REDE,Não
2270100-51,REPUBLICANOS,Sim
2270100-51,PSD,Sim
2270100-51,PT,Não
2270100-51,PSDB,Sim
2270100-51,PL,Sim
2270100-51,PSOL,Não
2270100-51,PP,Sim
2270100-51,AVANTE,Sim
2270100-51,Oposição,Liberado
2270100-51,Governo,Sim
2270100-51,PROS,Sim
2270100-51,NOVO,Sim
2270100-51,MDB,Sim
2270100-51,DEM,Sim
2270100-51,PCdoB,Não
2270100-51,PSC,Sim
2270100-51,PATRIOTA,Sim
2270100-51,PODE,Sim
2270100-51,PSL,Sim
2270100-51,PDT,Sim
2270100-51,PSB,Sim
2270100-51,Minoria,Liberado
2270100-51,SOLIDARIEDADE,Sim
2270100-51,Maioria,Sim
2270100-37,PSC,Não
2270100-37,MDB,Não
2270100-37,PT,Obstrução
2270100-37,PL,Não
2270100-37,PSOL,Obstrução
2270100-37,REDE,Obstrução
2270100-37,PSL,Não
2270100-37,Governo,Não
2270100-37,PROS,Não
2270100-37,PDT,Obstrução
2270100-37,AVANTE,Não
2270100-37,PATRIOTA,Não
2270100-37,PSD,Não
2270100-37,PV,Obstrução
2270100-37,PSDB,Obstrução
2270100-37,SOLIDARIEDADE,Obstrução
2270100-37,PTB,Não
2270100-37,CIDADANIA,Obstrução
2270100-37,REPUBLICANOS,Não
2270100-37,PCdoB,Obstrução
2270100-37,PODE,Não
2270100-37,Maioria,Não
2270100-37,PSB,Obstrução
2270100-37,DEM,Não
2270100-37,Minoria,Obstrução
2270100-37,NOVO,Obstrução
2270100-37,PP,Não
2270403-59,Governo,Liberado
2270403-59,PSOL,Sim
2270403-59,SOLIDARIEDADE,Sim
2270403-59,Maioria,Sim
2270403-59,MDB,Sim
2270403-59,REPUBLICANOS,Sim
2270403-59,DEM,Sim
2270403-59,CIDADANIA,Sim
2270403-59,PSC,Sim
2270403-59,PDT,Sim
2270403-59,PT,Sim
2270403-59,AVANTE,Sim
2270403-59,PSL,Sim
2270403-59,Minoria,Sim
2270403-59,PATRIOTA,Sim
2270403-59,PROS,Sim
2270403-59,REDE,Sim
2270403-59,PCdoB,Sim
2270403-59,PP,Sim
2270403-59,PSD,Sim
2270403-59,PODE,Sim
2270403-59,NOVO,Sim
2270403-59,PTB,Sim
2270403-59,PL,Sim
2270403-59,PSDB,Sim
2270403-59,PV,Sim
2270403-59,Oposição,
2270403-59,PSB,Sim
2270163-9,Minoria,Sim
2270163-9,PSDB,Sim
2270163-9,PL,Sim
2270163-9,PSL,Sim
2270163-9,REPUBLICANOS,Sim
2270163-9,Governo,Sim
2270163-9,REDE,Sim
2270163-9,MDB,Sim
2270163-9,AVANTE,Sim
2270163-9,PP,Sim
2270163-9,PSOL,Sim
2270163-9,PTB,Sim
2270163-9,PSC,Sim
2270163-9,DEM,Sim
2270163-9,PSB,Sim
2270163-9,Maioria,Sim
2270163-9,PODE,Sim
2270163-9,PCdoB,Sim
2270163-9,CIDADANIA,Sim
2270163-9,PT,Sim
2270163-9,NOVO,Sim
2270163-9,PSD,Sim
2270163-9,PATRIOTA,Sim
2270163-9,PROS,Sim
2270163-9,Oposição,Sim
2270163-9,PDT,Sim
2270163-9,PV,Sim
2270163-9,SOLIDARIEDADE,Sim
2289441-33,PROS,Sim
2289441-33,PSDB,Sim
2289441-33,PDT,Sim
2289441-33,PT,Sim
2289441-33,PSL,Sim
2289441-33,PSB,Sim
2289441-33,PSOL,Sim
2289441-33,CIDADANIA,Sim
2289441-33,REDE,Sim
2289441-33,PL,Sim
2289441-33,NOVO,Sim
2270433-32,NOVO,Não
2270433-32,PSC,Não
2270433-32,PSD,Sim
2270433-32,Oposição,Sim
2270433-32,CIDADANIA,Sim
2270433-32,PCdoB,Sim
2270433-32,AVANTE,Sim
2270433-32,PSB,Sim
2270433-32,PP,Sim
2270433-32,PDT,Sim
2270433-32,PROS,Liberado
2270433-32,PSOL,Sim
2270433-32,PATRIOTA,Liberado
2270433-32,PT,Sim
2270433-32,DEM,Sim
2270433-32,PV,Sim
2270433-32,PODE,Liberado
2270433-32,REPUBLICANOS,Sim
2270433-32,REDE,Sim
2270433-32,PL,Sim
2270433-32,Maioria,Liberado
2270433-32,SOLIDARIEDADE,Sim
2270433-32,Minoria,Sim
2270433-32,PTB,Não
2270433-32,PSL,Não
2270433-32,PSDB,Sim
2270433-32,MDB,Sim
2274646-8,PODE,
2274646-8,CIDADANIA,
2274646-8,DEM,
2274646-8,PL,Sim
2274646-8,Maioria,
2274646-8,PT,Sim
2274646-8,PSD,
2274646-8,PP,
2274646-8,PCdoB,Sim
2274646-8,Minoria,Sim
2274646-8,PATRIOTA,
2274646-8,Oposição,Sim
2274646-8,NOVO,Sim
2274646-8,PSB,Sim
2274646-8,SOLIDARIEDADE,
2274646-8,PSL,Sim
2274646-8,Governo,Sim
2274646-8,PV,Sim
2274646-8,REDE,
2274646-8,PSDB,Sim
2274646-8,MDB,Sim
2274646-8,AVANTE,
2274646-8,PTB,Sim
2274646-8,PDT,Sim
2274646-8,REPUBLICANOS,
2274646-8,PSC,Sim
2274646-8,PROS,Sim
2274646-8,PSOL,Sim
2270642-30,PSB,Sim
2270642-30,PT,
2270642-30,PCdoB,Sim
2270642-30,AVANTE,Sim
2270642-30,CIDADANIA,Sim
2270642-30,PP,Sim
2270642-30,PSD,Sim
2270642-30,PSOL,
2270642-30,PROS,Sim
2270642-30,Maioria,Sim
2270642-30,PATRIOTA,Sim
2270642-30,PODE,Sim
2270642-30,MDB,Sim
2270642-30,PSDB,Sim
2270642-30,PL,Sim
2270642-30,PSL,Sim
2270642-30,SOLIDARIEDADE,Sim
2270642-30,PDT,Sim
2270642-30,PV,Sim
2270642-30,DEM,Sim
2270642-30,Oposição,Sim
2270642-30,REPUBLICANOS,Sim
2270642-30,Minoria,Sim
2270642-30,Governo,Sim
2270642-30,REDE,Sim
2270642-30,NOVO,Sim
2270642-30,PSC,Sim
2270642-30,PTB,Sim
2270577-9,PROS,Sim
2270577-9,DEM,Liberado
2270577-9,PT,Obstrução
2270577-9,PSC,Sim
2270577-9,PCdoB,Obstrução
2270577-9,PP,Sim
2270577-9,AVANTE,Sim
2270577-9,PL,Sim
2270577-9,PSOL,Obstrução
2270577-9,PSDB,Liberado
2270577-9,CIDADANIA,Obstrução
2270577-9,MDB,Sim
2270577-9,NOVO,Obstrução
2270577-9,PATRIOTA,Sim
2270577-9,Minoria,Liberado
2270577-9,PSD,Sim
2270577-9,SOLIDARIEDADE,Sim
2270577-9,PV,Obstrução
2270577-9,PODE,Liberado
2270577-9,PDT,Não
2270577-9,REDE,Obstrução
2270577-9,Governo,Sim
2270577-9,PSB,Obstrução
2270577-9,REPUBLICANOS,Sim
2270577-9,PSL,Sim
2305021-8,PSC,Sim
2305021-8,PP,Sim
2305021-8,PSDB,Sim
2305021-8,Maioria,Sim
2305021-8,SOLIDARIEDADE,Sim
2305021-8,PODE,Sim
2305021-8,PV,Sim
2305021-8,CIDADANIA,Sim
2305021-8,PTB,Sim
2305021-8,PDT,Sim
2305021-8,PL,Sim
2305021-8,DEM,Sim
2305021-8,Minoria,Liberado
2305021-8,PT,Sim
2305021-8,REPUBLICANOS,Sim
2305021-8,Oposição,Sim
2305021-8,REDE,Sim
2305021-8,PCdoB,Sim
2305021-8,PATRIOTA,Sim
2305021-8,NOVO,Sim
2305021-8,Governo,Sim
2305021-8,MDB,Sim
2305021-8,PSD,Sim
2305021-8,PSOL,Não
2305021-8,PSB,Sim
2305021-8,AVANTE,Sim
2305021-8,PROS,Sim
2305021-8,PSL,Sim
2270789-157,PCdoB,Não
2270789-157,MDB,Obstrução
2270789-157,REPUBLICANOS,Sim
2270789-157,NOVO,Não
2270789-157,SOLIDARIEDADE,Liberado
2270789-157,AVANTE,
2270789-157,PSDB,Sim
2270789-157,PV,Não
2270789-157,PTB,Sim
2270789-157,PSD,Sim
2270789-157,PATRIOTA,
2270789-157,PSB,Não
2270789-157,PDT,Obstrução
2270789-157,REDE,Não
2270789-157,CIDADANIA,Não
2270789-157,PSL,Sim
2270789-157,PODE,
2270789-157,Maioria,
2270789-157,Minoria,Não
2270789-157,DEM,Sim
2270789-157,PL,Sim
2270789-157,PP,Sim
2270789-157,Governo,Sim
2270789-157,PSOL,Não
2270789-157,PT,Não
2270789-157,PSC,Sim
2270789-157,Oposição,Não
2270789-157,PROS,Sim
2270789-187,PSDB,Não
2270789-187,PCdoB,Sim
2270789-187,Oposição,Sim
2270789-187,PSL,Não
2270789-187,PP,Não
2270789-187,AVANTE,Não
2270789-187,PSC,Não
2270789-187,PSB,Sim
2270789-187,PDT,Sim
2270789-187,NOVO,Não
2270789-187,Governo,
2270789-187,REPUBLICANOS,Não
2270789-187,PL,Não
2270789-187,PATRIOTA,Não
2270789-187,CIDADANIA,Não
2270789-187,Minoria,Sim
2270789-187,MDB,Sim
2270789-187,DEM,Não
2270789-187,PROS,Não
2270789-187,PODE,Não
2270789-187,REDE,Sim
2270789-187,SOLIDARIEDADE,Sim
2270789-187,PTB,Não
2270789-187,PSD,Não
2270789-187,PV,Não
2270789-187,PSOL,Sim
2270789-187,Maioria,Não
2270789-187,PT,Sim
2270789-150,PT,Sim
2270789-150,PSC,Não
2270789-150,PSOL,Sim
2270789-150,NOVO,Obstrução
2270789-150,AVANTE,Não
2270789-150,Maioria,
2270789-150,Oposição,Sim
2270789-150,PSDB,Não
2270789-150,Minoria,Sim
2270789-150,PCdoB,Sim
2270789-150,PROS,Não
2270789-150,PDT,Sim
2270789-150,SOLIDARIEDADE,Não
2270789-150,CIDADANIA,Sim
2270789-150,PL,Não
2270789-150,REDE,Sim
2270789-150,Governo,Não
2270789-150,MDB,Sim
2270789-150,PSD,Não
2270789-150,PV,
2270789-150,PATRIOTA,Não
2270789-150,DEM,Não
2270789-150,PSL,Não
2270789-150,PSB,Sim
2270789-150,PP,Não
2270789-150,PODE,Liberado
2270789-150,REPUBLICANOS,Não
2270789-150,PTB,Não
2270789-179,Oposição,Sim
2270789-179,PSB,Sim
2270789-179,Governo,Não
2270789-179,PV,Não
2270789-179,PATRIOTA,Não
2270789-179,SOLIDARIEDADE,Sim
2270789-179,NOVO,Não
2270789-179,Minoria,Sim
2270789-179,PROS,Sim
2270789-179,PSOL,Sim
2270789-179,PODE,Não
2270789-179,PSL,Não
2270789-179,PTB,Sim
2270789-179,PCdoB,Sim
2270789-179,PSDB,Sim
2270789-179,REDE,Sim
2270789-179,MDB,Obstrução
2270789-179,DEM,Sim
2270789-179,PP,Sim
2270789-179,PSD,Não
2270789-179,PT,Sim
2270789-179,PDT,Sim
2270789-179,PL,Sim
2270789-179,PSC,Sim
2270789-179,Maioria,Não
2270789-179,AVANTE,Não
2270789-179,CIDADANIA,Sim
2270789-179,REPUBLICANOS,Sim
2270789-176,REPUBLICANOS,Sim
2270789-176,Maioria,
2270789-176,PDT,Não
2270789-176,CIDADANIA,Não
2270789-176,PODE,Sim
2270789-176,PP,Sim
2270789-176,SOLIDARIEDADE,Sim
2270789-176,PSC,Sim
2270789-176,REDE,Não
2270789-176,AVANTE,Sim
2270789-176,MDB,Obstrução
2270789-176,PATRIOTA,Sim
2270789-176,PSL,Sim
2270789-176,PSOL,Não
2270789-176,Governo,
2270789-176,PROS,Sim
2270789-176,PL,Sim
2270789-176,PSDB,Sim
2270789-176,Oposição,Não
2270789-176,PSD,Sim
2270789-176,PT,Não
2270789-176,Minoria,Não
2270789-176,PSB,Não
2270789-176,NOVO,Sim
2270789-176,DEM,Sim
2270789-176,PV,
2270789-176,PCdoB,Não
2270789-176,PTB,Sim
2270789-103,PATRIOTA,Não
2270789-103,PODE,Não
2270789-103,Maioria,Não
2270789-103,PCdoB,Sim
2270789-103,Governo,Não
2270789-103,AVANTE,Não
2270789-103,PSOL,Sim
2270789-103,PP,Não
2270789-103,PSC,Não
2270789-103,PSD,Não
2270789-103,PL,Não
2270789-103,NOVO,Não
2270789-103,PROS,Não
2270789-103,PT,Sim
2270789-103,DEM,Não
2270789-103,PV,Não
2270789-103,PSDB,Não
2270789-103,PDT,Sim
2270789-103,PSL,Não
2270789-103,SOLIDARIEDADE,Não
2270789-103,PSB,Sim
2270789-103,REPUBLICANOS,Não
2270789-103,Minoria,Sim
2270789-103,REDE,Sim
2270789-103,MDB,Não
2270789-103,Oposição,Sim
2270789-103,PTB,Não
2270789-103,CIDADANIA,Não
2270789-97,Maioria,Sim
2270789-97,SOLIDARIEDADE,Sim
2270789-97,PT,Não
2270789-97,Governo,Sim
2270789-97,PSC,Sim
2270789-97,PP,Sim
2270789-97,PSOL,Não
2270789-97,MDB,Sim
2270789-97,REPUBLICANOS,Sim
2270789-97,CIDADANIA,Sim
2270789-97,PDT,Não
2270789-97,PCdoB,Não
2270789-97,DEM,Sim
2270789-97,Oposição,Não
2270789-97,PSL,Sim
2270789-97,PODE,Sim
2270789-97,REDE,Não
2270789-97,NOVO,Sim
2270789-97,AVANTE,Sim
2270789-97,PATRIOTA,Sim
2270789-97,PSB,Não
2270789-97,PSD,Sim
2270789-97,Minoria,Não
2270789-97,PROS,Sim
2270789-97,PTB,Sim
2270789-97,PV,Sim
2270789-97,PL,Sim
2270789-97,PSDB,Sim
2270789-94,PDT,Não
2270789-94,PROS,Sim
2270789-94,Oposição,Não
2270789-94,PSD,Sim
2270789-94,AVANTE,Sim
2270789-94,PP,Sim
2270789-94,PATRIOTA,Sim
2270789-94,PT,Não
2270789-94,PSL,Sim
2270789-94,NOVO,Sim
2270789-94,REPUBLICANOS,Sim
2270789-94,CIDADANIA,Sim
2270789-94,MDB,Sim
2270789-94,PSC,Sim
2270789-94,DEM,Sim
2270789-94,PTB,Sim
