id_votacao,data,data_hora_registro,sigla_orgao,descricao_proposicao,descricao,aprovacao,id_proposicao
2347231-15,2024-02-20,2024-02-20T21:13:02,PLEN,PL 352/2023,"Aprovado requerimento n. 1884/2023 do Sr. Fábio Macedo e outros que requer urgência para o PL 10106/2018, do Senado Federal, que “altera a Lei nº 8.080, de 19 de setembro de 1990, para dispor sobre a obrigatoriedade de publicação na internet de listas de pacientes que serão submetidos a procedimentos cirúrgicos eletivos no âmbito do Sistema Único de Saúde (SUS), e a Lei nº 8.429, de 2 de junho de 1992 (Lei de Improbidade Administrativa), para caracterizar o descumprimento dessa disposição como ato de improbidade administrativa”.",1.0,2347231
2347214-26,2024-05-22,2024-05-22T15:13:16,CCULT,,Aprovado o Parecer.,1.0,2347214
2347242-36,2023-11-21,2023-11-21T16:13:03,CSPCCO,,Aprovado o Parecer.,1.0,2347242
2347267-26,2023-10-31,2023-10-31T15:06:26,CICS,,"Aprovado o Parecer, apresentou voto em separado o Deputado Mauricio Neves.",1.0,2347267
2347267-19,2023-07-11,,CICS,,"Apresentação do VTS n. 1 CICS (Voto em Separado), pelo Deputado Mauricio Neves (PP/SP).",0.0,2347267
2347291-45,2024-11-26,2024-11-26T16:05:52,CPD,,Aprovado o Parecer.,1.0,2347291
2347291-28,2024-06-05,2024-06-05T11:23:10,CCTI,,Aprovado o Parecer.,1.0,2347291
2347307-26,2023-08-01,2023-08-01T15:01:13,CSPCCO,,Aprovado o Parecer.,1.0,2347307
2347290-21,2023-08-08,2023-08-08T15:34:26,CPD,,Aprovado o Parecer.,1.0,2347290
2347309-24,2023-08-23,2023-08-23T11:45:34,CSAUDE,,Aprovado o Parecer.,1.0,2347309
2347317-64,2023-12-13,2023-12-13T13:05:45,CCJC,,Aprovada a Redação Final.,1.0,2347317
2347317-49,2023-11-21,2023-11-22T10:13:25,CCJC,,"Aprovado o Parecer, com voto contrário do Deputado Gilson Marques.",1.0,2347317
2347317-23,2023-08-09,2023-08-09T10:39:31,CDU,,Aprovado o Parecer.,1.0,2347317
2348206-24,2023-08-16,2023-08-16T13:58:56,CIDOSO,,Aprovado o Parecer do Deputado Zé Haroldo Cathedral (PSD-RR),1.0,2348206
2348205-26,2023-02-08,2023-02-08T19:42:27,SECAP(SGM),,"Realizar o encaminhamento do PRC-15/2023 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,2348205
2348237-5,2023-02-08,2023-02-08T19:42:26,PLEN,REQ 94/2023,Aprovado o Requerimento de Urgência (Art. 155 do RICD).,1.0,2348205
2348205-21,2023-02-08,2023-02-08T19:30:04,PLEN,,"Aprovada a Redação Final assinada pelo Relator, Dep. Hugo Motta (REPUBLIC-PB).",1.0,2348205
2348205-14,2023-02-08,2023-02-08T19:14:38,PLEN,,"Aprovado o Substitutivo ao Projeto de Resolução nº 15, de 2023, adotado pelo Relator da Comissão de Constituição e Justiça e de Cidadania.",1.0,2348205
2348237-5,2023-02-08,2023-02-08T19:42:26,PLEN,REQ 94/2023,Aprovado o Requerimento de Urgência (Art. 155 do RICD).,1.0,2348237
2354210-8,2023-05-09,2023-05-09T17:46:32,PLEN,REQ 986/2023,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).",1.0,2348257
2348266-72,2024-12-05,2024-12-05T13:06:29,PLEN,,"Aprovada a Redação Final assinada pela relatora, Dep. Coronel Fernanda (PL-MT).",1.0,2348266
2348266-70,2024-12-05,2024-12-05T13:05:33,PLEN,,Aprovada a Subemenda.,1.0,2348266
2348266-67,2024-12-05,2024-12-05T13:00:57,PLEN,,"Aprovado o Substitutivo ao Projeto de Lei nº 397, de 2023, da Comissão de Segurança Pública e Combate ao Crime Organizado.",1.0,2348266
2476126-7,2024-12-05,2024-12-05T11:20:37,PLEN,REQ 4763/2024,Aprovado o Requerimento de Urgência (Art. 155 do RICD).,1.0,2348266
2348266-54,2024-11-27,2024-11-27T11:00:49,CVT,,Aprovado o Parecer.,1.0,2348266
2348266-34,2023-09-05,2023-09-05T16:10:06,CSPCCO,,Aprovado o Parecer.,1.0,2348266
2348271-41,2023-12-06,2023-12-06T11:57:11,CDU,,Aprovado o Parecer.,1.0,2348271
2348271-25,2023-08-23,2023-08-23T11:05:56,CMADS,,Aprovado o Parecer.,1.0,2348271
2348263-6,2023-03-07,2023-03-07T18:11:12,PLEN,REQ 107/2023,Aprovado o Requerimento para criação de Comissão Externa Destinada a Acompanhar e Monitorar a Conclusão das Obras Públicas Paralisadas e Inacabadas no País.,1.0,2348263
2348304-47,2023-12-06,2023-12-06T18:41:43,PLEN,,Aprovada a Redação Final assinada pela relatora Dep. Adriana Ventura (NOVO-SP).,1.0,2348304
2348304-45,2023-12-06,2023-12-06T18:40:59,PLEN,,"Aprovado o Projeto de Lei nº 419, de 2023.",1.0,2348304
2407649-8,2023-12-06,2023-12-06T17:36:34,PLEN,REQ 4119/2023,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).",1.0,2348304
2348304-25,2023-08-16,2023-08-16T14:26:14,CMULHER,,"Aprovado o Parecer, apresentou voto em separado a Deputada Laura Carneiro.",1.0,2348304
2348304-23,2023-08-15,,CMULHER,,"Apresentação do VTS n. 1 CMULHER (Voto em Separado), pela Deputada Laura Carneiro (PSD/RJ).",0.0,2348304
2348313-23,2023-09-12,2023-09-12T16:07:06,CCJC,,Aprovado o Parecer.,1.0,2348313
2348316-25,2023-08-15,2023-08-15T15:32:10,CPD,,Aprovado o Parecer.,1.0,2348316
2348321-54,2024-05-07,2024-05-07T15:07:16,CCJC,,Aprovada a Redação Final.,1.0,2348321
2348321-39,2024-03-13,2024-03-13T13:00:23,CCJC,,Aprovado o Parecer.,1.0,2348321
2348321-23,2023-06-14,2023-06-14T14:32:08,CSAUDE,,Aprovado o Parecer.,1.0,2348321
2348306-64,2023-12-20,2023-12-20T10:52:41,CCJC,,Aprovada a Redação Final.,1.0,2348306
2348306-48,2023-11-28,2023-11-28T17:21:31,CCJC,,Aprovado o Parecer.,1.0,2348306
2348306-26,2023-08-09,2023-08-09T13:59:33,CMULHER,,Aprovado o Parecer.,1.0,2348306
2348346-20,2023-05-23,2023-05-23T14:59:54,CPD,,Aprovado o Parecer.,1.0,2348346
2348348-22,2023-05-23,2023-05-23T16:09:30,CSPCCO,,Aprovado o Parecer.,1.0,2348348
2348298-58,2023-12-05,2023-12-05T17:04:53,CCJC,,"Aprovado o Parecer com o seguinte resultado:  32 votos ""Sim"", 7 votos ""Não"". Quórum de votação: 39 votos.",1.0,2348298
2348298-56,2023-12-05,2023-12-05T16:54:57,CCJC,,"Rejeitado o Requerimento de Retirada de Pauta. Resultado:  10 votos ""Sim"", 27 votos ""Não"". Quórum de votação: 37 votos.",0.0,2348298
2348298-27,2023-10-25,2023-10-25T12:57:52,CCJC,,"Rejeitado o Requerimento de Retirada de Pauta. Resultado:  20 votos ""Sim"", 29 votos ""Não"". Quórum de votação: 49 votos.",0.0,2348298
2348392-39,2023-12-12,2023-12-12T15:31:42,CSPCCO,,Aprovado o Parecer.,1.0,2348392
2348392-26,2023-09-13,2023-09-13T13:54:50,CMULHER,,Aprovado o Parecer.,1.0,2348392
2348593-43,2023-11-07,2023-11-07T17:14:00,CSPCCO,,Aprovado o Parecer.,1.0,2348593
2348593-29,2023-08-23,2023-08-23T11:34:14,CAPADR,,Aprovado o Parecer.,1.0,2348593
2348602-35,2024-12-11,2024-12-11T11:08:35,CVT,,Aprovado o Parecer.,1.0,2348602
2348602-21,2024-05-08,2024-05-08T10:57:06,CSAUDE,,Aprovado o Parecer.,1.0,2348602
2355150-2,2023-04-12,2023-04-12T14:24:07,CPASF,REQ 13/2023 CPASF,Aprovado.,1.0,2348641
2348750-17,2024-08-15,2024-08-15T12:38:57,PLEN,PL 504/2023,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 458/2021, por ter sido aprovado o REQ 968/2021 que está apensado ao primeiro.",1.0,2348750
2348750-16,2024-08-15,2024-08-15T12:38:55,PLEN,PL 504/2023,"Aprovado o requerimento nº 968/2021,do Sr. Hugo Motta, que solicita urgência (art. 155) para o PL 458/2021.",1.0,2348750
2348772-37,2024-08-14,2024-08-14T11:15:55,CFT,,Aprovado o Parecer.,1.0,2348772
2348772-25,2023-08-23,2023-08-23T11:57:51,CSAUDE,,Aprovado o Parecer.,1.0,2348772
2348775-62,2024-08-14,2024-08-14T13:22:50,CCJC,,Aprovado o Parecer.,1.0,2348775
2348775-23,2023-08-09,2023-08-09T13:37:26,CESPO,,Aprovado o Parecer.,1.0,2348775
2348780-19,2024-04-09,2024-04-09T15:40:52,CICS,,Aprovado o Parecer.,1.0,2348780
2352514-8,2023-04-11,2023-04-11T19:25:35,PLEN,REQ 850/2023,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).",1.0,2348753
2351545-3,2023-03-22,2023-03-22T11:37:53,CFT,REQ 2/2023 CFT,Aprovado com alteração: Inserção do Secretário da Receita Federal e representante do Sorte Online. Subscrito pelo Dep. Dagoberto.,1.0,2348790
2348802-24,2024-04-24,2024-04-24T14:36:09,CCULT,,Aprovado o Parecer.,1.0,2348802
2348811-48,2023-06-07,2023-06-07T11:21:58,PLEN,,"Aprovada a Redação Final assinada pelo Relator, Dep. Marangoni (União-SP).",1.0,2348811
2348811-46,2023-06-07,2023-06-07T11:21:31,PLEN,,Aprovadas as Emendas de Redação nºs 1 a 6.,1.0,2348811
2348811-44,2023-06-07,2023-06-07T11:19:13,PLEN,,Suprimido o texto.,,2348811
2348811-42,2023-06-07,2023-06-07T11:17:41,PLEN,,Aprovada a inclusão.,1.0,2348811
2348811-40,2023-06-07,2023-06-07T11:15:45,PLEN,,Aprovada a inclusão.,1.0,2348811
2348811-37,2023-06-07,2023-06-07T11:13:08,PLEN,,"Aprovada a Medida Provisória nº 1.162 de 2023, na forma do Projeto de Lei de Conversão, ressalvados os destaques.",1.0,2348811
2348811-35,2023-06-07,2023-06-07T10:44:31,PLEN,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e pela inadequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1.0,2348811
2348811-33,2023-06-07,2023-06-07T10:41:15,PLEN,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1.0,2348811
2348811-30,2023-06-07,2023-06-07T10:40:25,PLEN,,Rejeitado o Requerimento.,0.0,2348811
2348811-12,2023-06-01,2023-06-02T11:45:23,PLEN,,Aprovado o parecer,1.0,2348811
2348882-21,2023-10-25,2023-10-25T11:32:46,CAPADR,,Aprovado o Parecer.,1.0,2348882
2348883-24,2024-03-26,2024-03-26T16:08:01,CICS,,Aprovado o Parecer.,1.0,2348883
2348887-42,2024-12-04,2024-12-04T11:13:41,CTRAB,,Aprovado o Parecer.,1.0,2348887
2399685-2,2023-10-31,2023-10-31T10:57:06,CTRAB,REQ 91/2023 CTRAB,Aprovado. O Deputado Prof. Paulo Fernando incluiu outros convidados.,1.0,2348887
2356513-7,2023-12-06,2023-12-06T17:33:00,PLEN,REQ 1203/2023,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).",1.0,2348848
2374229-2,2023-08-02,2023-08-02T11:38:06,CMADS,REQ 79/2023 CMADS,Aprovado.,1.0,2348908
2348898-60,2024-05-28,2024-05-28T15:14:47,CFT,,Aprovado o Parecer.,1.0,2348898
2348898-43,2023-10-31,2023-10-31T16:46:36,CSPCCO,,Aprovado o Parecer.,1.0,2348898
2348898-27,2023-08-30,2023-08-30T16:42:40,CMULHER,,Aprovado o Parecer.,1.0,2348898
2348885-25,2024-05-15,2024-05-15T14:24:10,CCULT,,Aprovado o Parecer.,1.0,2348885
2348929-34,2024-11-27,2024-11-27T14:48:55,CMULHER,,Aprovado o Parecer.,1.0,2348929
2348973-20,2024-12-05,2024-12-05T11:38:33,PLEN,,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 2825/2022, por ter sido aprovado o REQ 4762/2024 que está apensado ao primeiro.",1.0,2348973
2348973-19,2024-12-05,2024-12-05T11:38:31,PLEN,,"Aprovado o requerimento nº 4762/2024,da Sra. Benedita da Silva, que solicita urgência (art. 155) para o PL 2825/2022.",1.0,2348973
2349076-45,2024-06-19,2024-06-19T10:53:55,CFT,,Aprovado o Parecer.,1.0,2349076
2349076-30,2023-10-04,2023-10-04T11:21:45,CINDRE,,Aprovado o Parecer.,1.0,2349076
2349099-68,2024-05-07,2024-05-07T20:41:24,PLEN,,Aprovada a Redação Final assinada pelo relator Dep. Duarte Gonçalves Jr. (REPUBLIC-MG).,1.0,2349099
2349099-65,2024-05-07,2024-05-07T20:39:16,PLEN,,Mantido o texto.,,2349099
2349099-61,2024-05-07,2024-05-07T20:14:35,PLEN,,"Aprovado o Substitutivo ao Projeto de Lei nº 624, de 2023, adotado pelo relator da Comissão de Meio Ambiente e Desenvolvimento Sustentável, ressalvado o destaque.",1.0,2349099
2349099-25,2023-12-19,2023-12-19T20:22:16,PLEN,,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 4449/2023, por ter sido aprovado o REQ 4111/2023 que está apensado ao primeiro.",1.0,2349099
2349099-24,2023-12-19,2023-12-19T20:22:16,SECAP(SGM),,"Realizar o encaminhamento do PL-624/2023 à CME (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,2349099
2349099-23,2023-12-19,2023-12-19T20:22:16,SECAP(SGM),,"Realizar o encaminhamento do PL-624/2023 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,2349099
2349099-22,2023-12-19,2023-12-19T20:22:16,SECAP(SGM),,"Realizar o encaminhamento do PL-624/2023 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,2349099
2349099-21,2023-12-19,2023-12-19T20:22:16,SECAP(SGM),,"Realizar o encaminhamento do PL-624/2023 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,2349099
2349148-22,2023-10-31,2023-10-31T15:18:14,CICS,,Aprovado o Parecer.,1.0,2349148
2349176-33,2023-03-23,2023-03-23T13:21:12,PLEN,,Aprovada a Redação Final assinada pelo relator Dep. Josenildo (PDT/AP).,1.0,2349176
2349176-31,2023-03-23,2023-03-23T13:20:29,PLEN,,"Aprovado o Projeto de Lei nº 636, de 2023.",1.0,2349176
2349176-11,2023-03-22,2023-03-22T16:36:23,SECAP(SGM),,"Realizar o encaminhamento do PL-636/2023 à CINDRE (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,2349176
2349176-10,2023-03-22,2023-03-22T16:36:23,SECAP(SGM),,"Realizar o encaminhamento do PL-636/2023 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,2349176
2352409-7,2023-03-22,2023-03-22T16:36:23,PLEN,REQ 836/2023,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).",1.0,2349176
2349203-46,2024-03-12,2024-03-12T15:51:35,CSPCCO,,Aprovado o Parecer.,1.0,2349203
2349204-34,2023-10-31,2023-10-31T16:56:38,CSPCCO,,Aprovado o Parecer.,1.0,2349204
2349207-21,2023-08-15,2023-08-15T14:47:53,CICS,,Aprovado o Parecer.,1.0,2349207
2349173-22,2023-08-01,2023-08-01T16:13:21,CICS,,Aprovado o Parecer.,1.0,2349173
2349228-2,2023-02-28,2023-02-28T15:38:34,CEXMABRU,REQ 2/2023 CEXMABRU,Aprovado.,1.0,2349228
2349225-2,2023-02-28,2023-02-28T15:38:01,CEXMABRU,REQ 1/2023 CEXMABRU,Aprovado.,1.0,2349225
2349231-2,2023-02-28,2023-02-28T15:39:06,CEXMABRU,REQ 3/2023 CEXMABRU,Aprovado.,1.0,2349231
2349243-25,2023-08-23,2023-08-23T15:28:58,CPASF,,Aprovado o Parecer com Complementação de Voto.,1.0,2349243
2349285-80,2024-12-10,2024-12-10T21:03:41,PLEN,,"Aprovada a Redação Final assinada pelo relator, Dep. Daniel Trzeciak (PSDB-RS).",1.0,2349285
2349285-77,2024-12-10,2024-12-10T21:02:28,PLEN,,"Aprovado o Substitutivo ao Projeto de Lei nº 651, de 2023, adotado pelo relator da Comissão de Constituição e Justiça e de Cidadania.",1.0,2349285
2349285-37,2024-05-15,2024-05-15T19:01:25,PLEN,,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 1597/2024, por ter sido aprovado o REQ 1489/2024 que está apensado ao primeiro.",1.0,2349285
2349285-36,2024-05-15,2024-05-15T19:01:23,PLEN,,"Aprovado o requerimento nº 1489/2024,do Sr. Júnior Ferrari, que solicita urgência (art. 155) para o PL 1597/2024.",1.0,2349285
2349294-16,2024-05-15,2024-05-15T19:01:24,PLEN,PL 654/2023,"Aprovado o requerimento nº 1489/2024,do Sr. Júnior Ferrari, que solicita urgência (art. 155) para o PL 1597/2024.",1.0,2349294
2349332-26,2023-10-31,2023-10-31T12:28:32,CSAUDE,,Aprovado o Parecer.,1.0,2349332
2349333-2,2023-02-28,2023-02-28T15:41:22,CEXMABRU,REQ 5/2023 CEXMABRU,Aprovado.,1.0,2349333
2349337-4,2023-02-28,2023-02-28T15:52:45,CEXMABRU,REQ 8/2023 CEXMABRU,"Aprovado, com  visitas sugeridas pelo Dep. Padre João",1.0,2349337
2349345-74,2024-10-16,2024-10-17T16:04:57,CFT,,Aprovado o Parecer.,1.0,2349345
2349345-54,2024-04-24,2024-04-24T12:30:19,CE,,Aprovado o Parecer.,1.0,2349345
2349345-34,2023-11-08,2023-11-08T15:47:36,CTUR,,Aprovado o Parecer.,1.0,2349345
2349334-2,2023-02-28,2023-02-28T15:41:49,CEXMABRU,REQ 6/2023 CEXMABRU,Aprovado.,1.0,2349334
2349335-2,2023-02-28,2023-02-28T15:42:36,CEXMABRU,REQ 7/2023 CEXMABRU,Aprovado.,1.0,2349335
2349339-21,2023-11-09,2023-11-09T14:51:45,MESA,,"Retirado o PL n. 672/2023, em razão do deferimento do Requerimento n. REQ 3868/2023, nos termos do artigo 104, caput, combinado com o artigo 114, VII, ambos do RICD.",1.0,2349339
2375265-2,2023-08-09,2023-08-09T10:03:12,CSAUDE,REQ 189/2023 CSAUDE,Aprovado.,1.0,2349339
2349341-21,2023-10-25,2023-10-25T11:37:25,CAPADR,,Aprovado o Parecer.,1.0,2349341
2349357-2,2023-02-28,2023-02-28T15:56:00,CEXMABRU,REQ 9/2023 CEXMABRU,"Aprovado, subscrito pelo Dep. Helder Salomão.",1.0,2349357
2349358-3,2023-02-28,2023-02-28T15:58:08,CEXMABRU,REQ 10/2023 CEXMABRU,Aprovado.,1.0,2349358
2349331-2,2023-02-28,2023-02-28T15:41:14,CEXMABRU,REQ 4/2023 CEXMABRU,Aprovado.,1.0,2349331
2349386-31,2024-11-19,2024-11-19T10:58:30,CMULHER,,Aprovado o Parecer.,1.0,2349386
2349447-30,2023-11-08,2023-11-08T12:36:52,CCJC,,"Aprovado o Parecer com o seguinte resultado:  37 votos ""Sim"", 13 votos ""Não"". Quórum de votação: 50 votos.",1.0,2349447
2349481-21,2023-10-31,2023-10-31T16:02:58,CASP,,Aprovado o Parecer.,1.0,2349481
2349493-120,2024-05-22,2024-05-22T19:26:34,PLEN,,"Aprovada a Redação Final assinada pelo relator, Dep. Pedro Lupion (PP-PR).",1.0,2349493
2349493-118,2024-05-22,2024-05-22T19:23:25,PLEN,,Rejeitado o Destaque. Sim: 148; não: 292; total: 440.,0.0,2349493
2349493-103,2024-05-22,2024-05-22T19:07:36,PLEN,,Mantido o texto. Sim: 320; não: 113; total: 433.,,2349493
2349493-100,2024-05-22,2024-05-22T18:51:18,PLEN,,Rejeitado o Requerimento. Sim: 115; não: 305; total: 420.,0.0,2349493
2349493-95,2024-05-21,2024-05-21T23:10:11,PLEN,,Mantido o texto. Sim: 313; não: 119; total: 432.,,2349493
2349493-92,2024-05-21,2024-05-21T22:55:14,PLEN,,Mantido o texto. Sim: 315; não: 120; total: 435.,,2349493
2349493-89,2024-05-21,2024-05-21T22:36:40,PLEN,,Mantido o texto. Sim: 320; não: 119; total: 439.,,2349493
2349493-86,2024-05-21,2024-05-21T22:17:20,PLEN,,Mantido o texto. Sim: 322; não: 116; total: 438.,,2349493
2349493-82,2024-05-21,2024-05-21T22:01:47,PLEN,,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei nº 709, de 2023, adotada pelo relator da Comissão de Constituição e Justiça e de Cidadania, ressalvados os destaques. Sim: 336; não: 120; abstenção: 1; total: 457.",1.0,2349493
2349493-80,2024-05-21,2024-05-21T21:41:58,PLEN,,Rejeitado o Requerimento. Sim: 112; não: 317; total: 429.,0.0,2349493
2349493-73,2024-05-21,2024-05-21T21:25:26,PLEN,,Aprovado o Requerimento. Sim: 313; não: 120; total: 433.,1.0,2349493
2349493-69,2024-05-21,2024-05-21T20:28:00,PLEN,,Rejeitado o Requerimento. Sim: 124; não: 327; abstenção: 1; total: 452.,0.0,2349493
2349493-51,2024-04-23,2024-04-23T17:47:09,CCJC,,"Aprovado o Parecer com Complementação de Voto com o seguinte resultado:  38 votos ""Sim"", 8 votos ""Não"", 1 Abstenção. Quórum de votação: 47 votos e 3 Obstruções.",1.0,2349493
2349493-47,2024-04-23,2024-04-23T17:32:18,CCJC,,"Rejeitado o Requerimento de Adiamento de Votação, de autoria do Deputado Patrus Ananias. Resultado:  2 votos ""Sim"", 38 votos ""Não"". Quórum de votação: 40 votos e 12 Obstruções.",0.0,2349493
2349493-37,2024-04-23,2024-04-23T16:08:46,CCJC,,"Rejeitado o Requerimento de Retirada de Pauta. Resultado:  17 votos ""Sim"", 42 votos ""Não"". Quórum de votação: 59 votos.",0.0,2349493
2349493-29,2024-04-16,2024-04-16T19:26:06,PLEN,,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 895/2023, por ter sido aprovado o REQ 3843/2023 que está apensado ao primeiro.",1.0,2349493
2349493-28,2024-04-16,2024-04-16T19:26:05,PLEN,,"Aprovado o requerimento nº 3843/2023,do Sr. Zucco, que solicita urgência (art. 155) para o PL 895/2023.",1.0,2349493
2349506-64,2024-12-11,2024-12-11T19:06:20,PLEN,,"Aprovada a Redação Final assinada pelo relator, Dep. Lafayette de Andrada (REPUBLIC-MG).",1.0,2349506
2349506-61,2024-12-11,2024-12-11T19:05:23,PLEN,,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei nº 714, de 2023, adotada pelo relator da Comissão de Constituição e Justiça e de Cidadania.",1.0,2349506
2418272-10,2024-11-04,2024-11-04T19:25:18,PLEN,REQ 302/2024,Aprovado o Requerimento de Urgência (Art. 155 do RICD).,1.0,2349506
2418272-9,2024-11-04,2024-11-04T19:25:05,PLEN,REQ 302/2024,Aprovado o Requerimento de Urgência (Art. 155 do RICD).,1.0,2349506
2418272-8,2024-11-04,2024-11-04T19:25:02,PLEN,REQ 302/2024,Aprovado o Requerimento de Urgência (Art. 155 do RICD).,1.0,2349506
2349508-91,2024-06-19,2024-06-19T19:36:02,SECAP(SGM),,"Realizar o encaminhamento do PL-715/2023 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,2349508
2349508-90,2024-06-19,2024-06-19T19:36:01,SECAP(SGM),,"Realizar o encaminhamento do PL-715/2023 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,2349508
2349508-88,2024-06-19,2024-06-19T19:33:39,PLEN,,"Aprovada a Redação Final assinada pelo relator, Dep. Odair Cunha (PT-MG).",1.0,2349508
2349508-85,2024-06-19,2024-06-19T19:31:44,PLEN,,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei nº 715, de 2023, adotada pelo relator da Comissão de Trabalho.",1.0,2349508
2349508-45,2024-04-24,2024-04-24T11:42:08,CTRAB,,Aprovado o Parecer com Complementação de Voto.,1.0,2349508
2349508-38,2024-04-17,2024-04-17T18:21:45,SECAP(SGM),,"Realizar o encaminhamento do PL-715/2023 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,2349508
