codTema,tema,relevancia,id_proposicao
72,Homenagens e Datas Comemorativas,0,2347091
56,Saúde,0,2347091
70,Finanças Públicas e Orçamento,0,2347088
66,"Indústria, Comércio e Serviços",0,2347088
48,Meio Ambiente e Desenvolvimento Sustentável,0,2347088
44,Direitos Humanos e Minorias,0,2347078
54,"Energia, Recursos Hídricos e Minerais",0,2347078
70,Finanças Públicas e Orçamento,0,2347092
48,Meio Ambiente e Desenvolvimento Sustentável,0,2347092
72,Homenagens e Datas Comemorativas,0,2347090
56,Saúde,0,2347090
39,Esporte e Lazer,0,2347082
34,Administração Pública,0,2347096
43,Direito Penal e Processual Penal,0,2347096
44,Direitos Humanos e Minorias,0,2347096
72,Homenagens e Datas Comemorativas,0,2347097
56,Saúde,0,2347097
44,Direitos Humanos e Minorias,0,2347083
46,Educação,0,2347083
72,Homenagens e Datas Comemorativas,0,2347099
48,Meio Ambiente e Desenvolvimento Sustentável,0,2347099
35,"Arte, Cultura e Religião",0,2347101
44,Direitos Humanos e Minorias,0,2347101
46,Educação,0,2347086
70,Finanças Públicas e Orçamento,0,2347086
57,Defesa e Segurança,0,2347100
43,Direito Penal e Processual Penal,0,2347102
57,Defesa e Segurança,0,2347089
58,Trabalho e Emprego,0,2347089
61,"Viação, Transporte e Mobilidade",0,2347089
34,Administração Pública,0,2347103
70,Finanças Públicas e Orçamento,0,2347103
70,Finanças Públicas e Orçamento,0,2347094
56,Saúde,0,2347094
70,Finanças Públicas e Orçamento,0,2347107
55,Relações Internacionais e Comércio Exterior,0,2347107
44,Direitos Humanos e Minorias,0,2347106
61,"Viação, Transporte e Mobilidade",0,2347106
37,Comunicações,0,2347093
54,"Energia, Recursos Hídricos e Minerais",0,2347093
66,"Indústria, Comércio e Serviços",0,2347093
43,Direito Penal e Processual Penal,0,2347113
48,Meio Ambiente e Desenvolvimento Sustentável,0,2347113
44,Direitos Humanos e Minorias,0,2347095
70,Finanças Públicas e Orçamento,0,2347095
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2347098
56,Saúde,0,2347116
40,Economia,0,2347104
70,Finanças Públicas e Orçamento,0,2347104
34,Administração Pública,0,2347117
76,Direito e Justiça,0,2347117
74,"Política, Partidos e Eleições",0,2347117
61,"Viação, Transporte e Mobilidade",0,2347105
58,Trabalho e Emprego,0,2347115
54,"Energia, Recursos Hídricos e Minerais",0,2347108
70,Finanças Públicas e Orçamento,0,2347108
46,Educação,0,2347123
56,Saúde,0,2347123
56,Saúde,0,2347126
52,Previdência e Assistência Social,0,2347127
56,Saúde,0,2347122
34,Administração Pública,0,2347119
74,"Política, Partidos e Eleições",0,2347119
34,Administração Pública,0,2347130
56,Saúde,0,2347125
43,Direito Penal e Processual Penal,0,2347120
44,Direitos Humanos e Minorias,0,2347120
56,Saúde,0,2347120
44,Direitos Humanos e Minorias,0,2347133
56,Saúde,0,2347133
44,Direitos Humanos e Minorias,0,2347134
70,Finanças Públicas e Orçamento,0,2347134
52,Previdência e Assistência Social,0,2347134
41,Cidades e Desenvolvimento Urbano,0,2347129
56,Saúde,0,2347124
44,Direitos Humanos e Minorias,0,2347131
46,Educação,0,2347131
40,Economia,0,2347128
55,Relações Internacionais e Comércio Exterior,0,2347128
67,Direito e Defesa do Consumidor,0,2347140
54,"Energia, Recursos Hídricos e Minerais",0,2347140
46,Educação,0,2347142
37,Comunicações,0,2347132
44,Direitos Humanos e Minorias,0,2347136
56,Saúde,0,2347136
57,Defesa e Segurança,0,2347147
46,Educação,0,2347147
57,Defesa e Segurança,0,2347135
43,Direito Penal e Processual Penal,0,2347135
44,Direitos Humanos e Minorias,0,2347135
61,"Viação, Transporte e Mobilidade",0,2347138
44,Direitos Humanos e Minorias,0,2347137
61,"Viação, Transporte e Mobilidade",0,2347137
44,Direitos Humanos e Minorias,0,2347141
46,Educação,0,2347141
58,Trabalho e Emprego,0,2347141
44,Direitos Humanos e Minorias,0,2347146
66,"Indústria, Comércio e Serviços",0,2347146
42,Direito Civil e Processual Civil,0,2347139
48,Meio Ambiente e Desenvolvimento Sustentável,0,2347144
43,Direito Penal e Processual Penal,0,2347150
44,Direitos Humanos e Minorias,0,2347143
48,Meio Ambiente e Desenvolvimento Sustentável,0,2347143
57,Defesa e Segurança,0,2347145
40,Economia,0,2347153
42,Direito Civil e Processual Civil,0,2347148
54,"Energia, Recursos Hídricos e Minerais",0,2347149
61,"Viação, Transporte e Mobilidade",0,2347152
54,"Energia, Recursos Hídricos e Minerais",0,2347151
48,Meio Ambiente e Desenvolvimento Sustentável,0,2347151
54,"Energia, Recursos Hídricos e Minerais",0,2347159
48,Meio Ambiente e Desenvolvimento Sustentável,0,2347159
57,Defesa e Segurança,0,2347156
35,"Arte, Cultura e Religião",0,2347166
46,Educação,0,2347166
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2347161
57,Defesa e Segurança,0,2347161
51,Estrutura Fundiária,0,2347161
70,Finanças Públicas e Orçamento,0,2347160
66,"Indústria, Comércio e Serviços",0,2347160
58,Trabalho e Emprego,0,2347160
61,"Viação, Transporte e Mobilidade",0,2347160
48,Meio Ambiente e Desenvolvimento Sustentável,0,2347172
60,Turismo,0,2347172
44,Direitos Humanos e Minorias,0,2347171
56,Saúde,0,2347171
35,"Arte, Cultura e Religião",0,2347167
46,Educação,0,2347167
57,Defesa e Segurança,0,2347174
42,Direito Civil e Processual Civil,0,2347174
46,Educação,0,2347173
43,Direito Penal e Processual Penal,0,2347178
44,Direitos Humanos e Minorias,0,2347178
56,Saúde,0,2347178
56,Saúde,0,2347184
39,Esporte e Lazer,0,2347175
37,Comunicações,0,2347176
44,Direitos Humanos e Minorias,0,2347176
56,Saúde,0,2347176
58,Trabalho e Emprego,0,2347182
56,Saúde,0,2347177
44,Direitos Humanos e Minorias,0,2347181
56,Saúde,0,2347181
44,Direitos Humanos e Minorias,0,2347179
58,Trabalho e Emprego,0,2347179
44,Direitos Humanos e Minorias,0,2347185
46,Educação,0,2347185
41,Cidades e Desenvolvimento Urbano,0,2347187
48,Meio Ambiente e Desenvolvimento Sustentável,0,2347187
58,Trabalho e Emprego,0,2347197
48,Meio Ambiente e Desenvolvimento Sustentável,0,2347186
60,Turismo,0,2347186
44,Direitos Humanos e Minorias,0,2347189
46,Educação,0,2347189
70,Finanças Públicas e Orçamento,0,2347200
48,Meio Ambiente e Desenvolvimento Sustentável,0,2347200
40,Economia,0,2347192
70,Finanças Públicas e Orçamento,0,2347192
40,Economia,0,2347191
46,Educação,0,2347191
57,Defesa e Segurança,0,2347201
42,Direito Civil e Processual Civil,0,2347201
44,Direitos Humanos e Minorias,0,2347201
41,Cidades e Desenvolvimento Urbano,0,2347193
61,"Viação, Transporte e Mobilidade",0,2347193
44,Direitos Humanos e Minorias,0,2347198
70,Finanças Públicas e Orçamento,0,2347198
56,Saúde,0,2347198
44,Direitos Humanos e Minorias,0,2347203
70,Finanças Públicas e Orçamento,0,2347203
56,Saúde,0,2347203
46,Educação,0,2347196
43,Direito Penal e Processual Penal,0,2347212
48,Meio Ambiente e Desenvolvimento Sustentável,0,2347212
46,Educação,0,2347202
39,Esporte e Lazer,0,2347202
72,Homenagens e Datas Comemorativas,0,2347202
35,"Arte, Cultura e Religião",0,2347199
44,Direitos Humanos e Minorias,0,2347199
70,Finanças Públicas e Orçamento,0,2347199
46,Educação,0,2347205
56,Saúde,0,2347205
43,Direito Penal e Processual Penal,0,2347213
67,Direito e Defesa do Consumidor,0,2347210
66,"Indústria, Comércio e Serviços",0,2347210
56,Saúde,0,2347210
57,Defesa e Segurança,0,2347218
40,Economia,0,2347211
70,Finanças Públicas e Orçamento,0,2347211
55,Relações Internacionais e Comércio Exterior,0,2347211
58,Trabalho e Emprego,0,2347223
35,"Arte, Cultura e Religião",0,2347214
72,Homenagens e Datas Comemorativas,0,2347214
34,Administração Pública,0,2347217
35,"Arte, Cultura e Religião",0,2347217
34,Administração Pública,0,2347220
48,Meio Ambiente e Desenvolvimento Sustentável,0,2347220
44,Direitos Humanos e Minorias,0,2347232
56,Saúde,0,2347232
44,Direitos Humanos e Minorias,0,2347228
56,Saúde,0,2347228
70,Finanças Públicas e Orçamento,0,2347239
54,"Energia, Recursos Hídricos e Minerais",0,2347230
56,Saúde,0,2347231
34,Administração Pública,0,2347238
40,Economia,0,2347238
56,Saúde,0,2347233
57,Defesa e Segurança,0,2347242
56,Saúde,0,2347235
37,Comunicações,0,2347234
44,Direitos Humanos e Minorias,0,2347236
46,Educação,0,2347236
42,Direito Civil e Processual Civil,0,2347241
44,Direitos Humanos e Minorias,0,2347241
57,Defesa e Segurança,0,2347237
44,Direitos Humanos e Minorias,0,2347237
35,"Arte, Cultura e Religião",0,2347245
40,Economia,0,2347245
66,"Indústria, Comércio e Serviços",0,2347245
58,Trabalho e Emprego,0,2347245
44,Direitos Humanos e Minorias,0,2347258
46,Educação,0,2347258
57,Defesa e Segurança,0,2347248
68,Direito Constitucional,0,2347248
74,"Política, Partidos e Eleições",0,2347248
46,Educação,0,2347249
34,Administração Pública,0,2347268
41,Cidades e Desenvolvimento Urbano,0,2347268
34,Administração Pública,0,2347250
68,Direito Constitucional,0,2347250
74,"Política, Partidos e Eleições",0,2347250
44,Direitos Humanos e Minorias,0,2347259
56,Saúde,0,2347259
40,Economia,0,2347267
70,Finanças Públicas e Orçamento,0,2347267
66,"Indústria, Comércio e Serviços",0,2347267
46,Educação,0,2347256
40,Economia,0,2347257
55,Relações Internacionais e Comércio Exterior,0,2347257
44,Direitos Humanos e Minorias,0,2347266
56,Saúde,0,2347266
34,Administração Pública,0,2347270
74,"Política, Partidos e Eleições",0,2347270
34,Administração Pública,0,2347261
46,Educação,0,2347261
70,Finanças Públicas e Orçamento,0,2347261
34,Administração Pública,0,2347275
57,Defesa e Segurança,0,2347275
56,Saúde,0,2347275
34,Administração Pública,0,2347269
37,Comunicações,0,2347269
34,Administração Pública,0,2347276
44,Direitos Humanos e Minorias,0,2347276
41,Cidades e Desenvolvimento Urbano,0,2347291
67,Direito e Defesa do Consumidor,0,2347291
57,Defesa e Segurança,0,2347288
44,Direitos Humanos e Minorias,0,2347288
66,"Indústria, Comércio e Serviços",0,2347288
56,Saúde,0,2347289
44,Direitos Humanos e Minorias,0,2347290
52,Previdência e Assistência Social,0,2347290
56,Saúde,0,2347292
46,Educação,0,2347309
56,Saúde,0,2347309
34,Administração Pública,0,2347307
57,Defesa e Segurança,0,2347307
58,Trabalho e Emprego,0,2347307
34,Administração Pública,0,2347306
57,Defesa e Segurança,0,2347306
68,Direito Constitucional,0,2347306
74,"Política, Partidos e Eleições",0,2347306
34,Administração Pública,0,2347305
44,Direitos Humanos e Minorias,0,2347305
58,Trabalho e Emprego,0,2347305
34,Administração Pública,0,2347312
37,Comunicações,0,2347312
57,Defesa e Segurança,0,2347312
70,Finanças Públicas e Orçamento,0,2347310
56,Saúde,0,2347310
34,Administração Pública,0,2347308
67,Direito e Defesa do Consumidor,0,2347308
54,"Energia, Recursos Hídricos e Minerais",0,2347308
34,Administração Pública,0,2347313
70,Finanças Públicas e Orçamento,0,2347313
41,Cidades e Desenvolvimento Urbano,0,2347315
44,Direitos Humanos e Minorias,0,2347315
35,"Arte, Cultura e Religião",0,2347311
40,Economia,0,2347314
66,"Indústria, Comércio e Serviços",0,2347314
41,Cidades e Desenvolvimento Urbano,0,2347317
48,Meio Ambiente e Desenvolvimento Sustentável,0,2347317
34,Administração Pública,0,2347316
70,Finanças Públicas e Orçamento,0,2347316
53,Processo Legislativo e Atuação Parlamentar,0,2347316
41,Cidades e Desenvolvimento Urbano,0,2348197
42,Direito Civil e Processual Civil,0,2348197
44,Direitos Humanos e Minorias,0,2348197
46,Educação,0,2347340
56,Saúde,0,2347340
40,Economia,0,2348204
70,Finanças Públicas e Orçamento,0,2348204
34,Administração Pública,0,2347322
57,Defesa e Segurança,0,2347322
58,Trabalho e Emprego,0,2347322
34,Administração Pública,0,2348082
34,Administração Pública,0,2348215
57,Defesa e Segurança,0,2348215
58,Trabalho e Emprego,0,2348215
34,Administração Pública,0,2348206
44,Direitos Humanos e Minorias,0,2348206
34,Administração Pública,0,2348217
42,Direito Civil e Processual Civil,0,2348217
70,Finanças Públicas e Orçamento,0,2348217
44,Direitos Humanos e Minorias,0,2348199
56,Saúde,0,2348199
40,Economia,0,2348238
70,Finanças Públicas e Orçamento,0,2348238
55,Relações Internacionais e Comércio Exterior,0,2348232
56,Saúde,0,2348232
34,Administração Pública,0,2348202
70,Finanças Públicas e Orçamento,0,2348202
56,Saúde,0,2348202
53,Processo Legislativo e Atuação Parlamentar,0,2348240
74,"Política, Partidos e Eleições",0,2348203
41,Cidades e Desenvolvimento Urbano,0,2348201
61,"Viação, Transporte e Mobilidade",0,2348201
42,Direito Civil e Processual Civil,0,2348256
53,Processo Legislativo e Atuação Parlamentar,0,2348205
34,Administração Pública,0,2348239
44,Direitos Humanos e Minorias,0,2348239
56,Saúde,0,2348239
56,Saúde,0,2348269
44,Direitos Humanos e Minorias,0,2348267
56,Saúde,0,2348267
57,Defesa e Segurança,0,2348250
68,Direito Constitucional,0,2348250
74,"Política, Partidos e Eleições",0,2348250
44,Direitos Humanos e Minorias,0,2348272
52,Previdência e Assistência Social,0,2348272
43,Direito Penal e Processual Penal,0,2348266
44,Direitos Humanos e Minorias,0,2348257
56,Saúde,0,2348257
48,Meio Ambiente e Desenvolvimento Sustentável,0,2348271
53,Processo Legislativo e Atuação Parlamentar,0,2348261
44,Direitos Humanos e Minorias,0,2348273
41,Cidades e Desenvolvimento Urbano,0,2348285
70,Finanças Públicas e Orçamento,0,2348285
34,Administração Pública,0,2348277
58,Trabalho e Emprego,0,2348277
46,Educação,0,2348287
40,Economia,0,2348268
44,Direitos Humanos e Minorias,0,2348289
44,Direitos Humanos e Minorias,0,2348270
61,"Viação, Transporte e Mobilidade",0,2348270
44,Direitos Humanos e Minorias,0,2348282
61,"Viação, Transporte e Mobilidade",0,2348282
46,Educação,0,2348286
44,Direitos Humanos e Minorias,0,2348281
39,Esporte e Lazer,0,2348281
40,Economia,0,2348296
40,Economia,0,2348288
46,Educação,0,2348288
58,Trabalho e Emprego,0,2348291
34,Administração Pública,0,2348297
44,Direitos Humanos e Minorias,0,2348297
56,Saúde,0,2348297
52,Previdência e Assistência Social,0,2348294
58,Trabalho e Emprego,0,2348294
44,Direitos Humanos e Minorias,0,2348290
52,Previdência e Assistência Social,0,2348290
41,Cidades e Desenvolvimento Urbano,0,2348299
44,Direitos Humanos e Minorias,0,2348299
44,Direitos Humanos e Minorias,0,2348293
58,Trabalho e Emprego,0,2348293
44,Direitos Humanos e Minorias,0,2348302
56,Saúde,0,2348302
34,Administração Pública,0,2348300
70,Finanças Públicas e Orçamento,0,2348300
58,Trabalho e Emprego,0,2348300
61,"Viação, Transporte e Mobilidade",0,2348292
43,Direito Penal e Processual Penal,0,2348306
44,Direitos Humanos e Minorias,0,2348306
43,Direito Penal e Processual Penal,0,2348304
44,Direitos Humanos e Minorias,0,2348304
43,Direito Penal e Processual Penal,0,2348308
44,Direitos Humanos e Minorias,0,2348308
56,Saúde,0,2348308
51,Estrutura Fundiária,0,2348295
43,Direito Penal e Processual Penal,0,2348305
44,Direitos Humanos e Minorias,0,2348305
66,"Indústria, Comércio e Serviços",0,2348305
53,Processo Legislativo e Atuação Parlamentar,0,2348298
34,Administração Pública,0,2348307
70,Finanças Públicas e Orçamento,0,2348307
46,Educação,0,2348303
34,Administração Pública,0,2348310
44,Direitos Humanos e Minorias,0,2348310
44,Direitos Humanos e Minorias,0,2348312
70,Finanças Públicas e Orçamento,0,2348312
66,"Indústria, Comércio e Serviços",0,2348312
56,Saúde,0,2348312
44,Direitos Humanos e Minorias,0,2348316
66,"Indústria, Comércio e Serviços",0,2348316
53,Processo Legislativo e Atuação Parlamentar,0,2348313
44,Direitos Humanos e Minorias,0,2348321
72,Homenagens e Datas Comemorativas,0,2348321
56,Saúde,0,2348321
41,Cidades e Desenvolvimento Urbano,0,2348318
40,Economia,0,2348318
70,Finanças Públicas e Orçamento,0,2348318
72,Homenagens e Datas Comemorativas,0,2348319
56,Saúde,0,2348319
34,Administração Pública,0,2348326
74,"Política, Partidos e Eleições",0,2348326
70,Finanças Públicas e Orçamento,0,2348329
34,Administração Pública,0,2348322
37,Comunicações,0,2348322
35,"Arte, Cultura e Religião",0,2348324
44,Direitos Humanos e Minorias,0,2348324
34,Administração Pública,0,2348323
37,Comunicações,0,2348323
34,Administração Pública,0,2348327
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2348327
41,Cidades e Desenvolvimento Urbano,0,2348328
48,Meio Ambiente e Desenvolvimento Sustentável,0,2348328
57,Defesa e Segurança,0,2348336
46,Educação,0,2348334
42,Direito Civil e Processual Civil,0,2348335
58,Trabalho e Emprego,0,2348338
61,"Viação, Transporte e Mobilidade",0,2348338
46,Educação,0,2348347
34,Administração Pública,0,2348341
68,Direito Constitucional,0,2348341
74,"Política, Partidos e Eleições",0,2348341
44,Direitos Humanos e Minorias,0,2348346
56,Saúde,0,2348346
34,Administração Pública,0,2348349
58,Trabalho e Emprego,0,2348349
57,Defesa e Segurança,0,2348342
61,"Viação, Transporte e Mobilidade",0,2348342
44,Direitos Humanos e Minorias,0,2348345
40,Economia,0,2348345
70,Finanças Públicas e Orçamento,0,2348345
66,"Indústria, Comércio e Serviços",0,2348345
43,Direito Penal e Processual Penal,0,2348348
48,Meio Ambiente e Desenvolvimento Sustentável,0,2348348
41,Cidades e Desenvolvimento Urbano,0,2348351
61,"Viação, Transporte e Mobilidade",0,2348351
56,Saúde,0,2348354
57,Defesa e Segurança,0,2348356
43,Direito Penal e Processual Penal,0,2348356
44,Direitos Humanos e Minorias,0,2348356
74,"Política, Partidos e Eleições",0,2348358
44,Direitos Humanos e Minorias,0,2348355
56,Saúde,0,2348355
42,Direito Civil e Processual Civil,0,2348359
